event_id,event_time,user_id,session_id,event,product_category,price,city,acq_channel,platform
46090,2025-07-28 03:23:41,965,965-20250728-0,purchase,C,86.33,Kyiv,ads,android
14086,2025-07-28 03:23:44,297,297-20250728-0,view_product,A,,Kyiv,organic,ios
3245,2025-07-28 03:29:10,71,71-20250728-1,visit,,,Lviv,organic,android
3246,2025-07-28 03:31:20,71,71-20250728-1,view_product,B,,Lviv,organic,android
3249,2025-07-28 03:32:21,71,71-20250728-1,view_product,B,,Lviv,organic,android
3251,2025-07-28 03:35:07,71,71-20250728-1,view_product,B,,Lviv,organic,android
3248,2025-07-28 03:36:55,71,71-20250728-1,view_product,B,,Lviv,organic,android
23289,2025-07-28 03:37:12,496,496-20250728-0,visit,,,Kyiv,ads,web
23292,2025-07-28 03:38:39,496,496-20250728-0,view_product,A,,Kyiv,ads,web
3247,2025-07-28 03:38:41,71,71-20250728-1,view_product,C,,Lviv,organic,android
35956,2025-07-28 03:38:53,767,767-20250728-1,visit,,,Kyiv,referral,web
3250,2025-07-28 03:39:09,71,71-20250728-1,view_product,B,,Lviv,organic,android
23293,2025-07-28 03:39:37,496,496-20250728-0,view_product,D,,Kyiv,ads,web
35960,2025-07-28 03:39:49,767,767-20250728-1,view_product,B,,Kyiv,referral,web
35959,2025-07-28 03:40:06,767,767-20250728-1,view_product,B,,Kyiv,referral,web
23290,2025-07-28 03:40:08,496,496-20250728-0,view_product,B,,Kyiv,ads,web
23294,2025-07-28 03:40:10,496,496-20250728-0,view_product,B,,Kyiv,ads,web
35957,2025-07-28 03:40:30,767,767-20250728-1,view_product,A,,Kyiv,referral,web
35961,2025-07-28 03:42:49,767,767-20250728-1,view_product,B,,Kyiv,referral,web
45735,2025-07-28 03:43:02,960,960-20250728-0,visit,,,Lviv,ads,ios
45736,2025-07-28 03:43:35,960,960-20250728-0,view_product,C,,Lviv,ads,ios
45738,2025-07-28 03:43:48,960,960-20250728-0,view_product,B,,Lviv,ads,ios
45737,2025-07-28 03:44:21,960,960-20250728-0,view_product,B,,Lviv,ads,ios
23291,2025-07-28 03:45:37,496,496-20250728-0,view_product,A,,Kyiv,ads,web
45739,2025-07-28 03:45:57,960,960-20250728-0,view_product,C,,Lviv,ads,ios
23295,2025-07-28 03:46:03,496,496-20250728-0,view_product,A,,Kyiv,ads,web
10758,2025-07-28 03:46:24,230,230-20250728-1,visit,,,Lviv,organic,web
10761,2025-07-28 03:47:07,230,230-20250728-1,view_product,C,,Lviv,organic,web
35962,2025-07-28 03:48:00,767,767-20250728-1,add_to_cart,B,,Kyiv,referral,web
35958,2025-07-28 03:48:35,767,767-20250728-1,view_product,B,,Kyiv,referral,web
6214,2025-07-28 03:49:31,137,137-20250728-1,visit,,,Odesa,organic,web
10759,2025-07-28 03:49:43,230,230-20250728-1,view_product,C,,Lviv,organic,web
10458,2025-07-28 03:49:45,226,226-20250728-1,visit,,,Kyiv,organic,android
10760,2025-07-28 03:50:48,230,230-20250728-1,view_product,B,,Lviv,organic,web
10461,2025-07-28 03:51:14,226,226-20250728-1,view_product,C,,Kyiv,organic,android
6216,2025-07-28 03:52:10,137,137-20250728-1,view_product,A,,Odesa,organic,web
10459,2025-07-28 03:52:34,226,226-20250728-1,view_product,C,,Kyiv,organic,android
44338,2025-07-28 03:52:53,937,937-20250728-0,visit,,,Kyiv,ads,web
44340,2025-07-28 03:55:17,937,937-20250728-0,view_product,B,,Kyiv,ads,web
6215,2025-07-28 03:55:52,137,137-20250728-1,view_product,C,,Odesa,organic,web
232,2025-07-28 03:56:15,8,8-20250728-1,visit,,,Kyiv,organic,web
235,2025-07-28 03:56:39,8,8-20250728-1,view_product,C,,Kyiv,organic,web
44339,2025-07-28 03:57:00,937,937-20250728-0,view_product,A,,Kyiv,ads,web
44342,2025-07-28 03:57:32,937,937-20250728-0,view_product,A,,Kyiv,ads,web
10460,2025-07-28 03:59:21,226,226-20250728-1,view_product,C,,Kyiv,organic,android
18679,2025-07-28 03:59:41,401,401-20250728-0,visit,,,Kyiv,ads,android
44341,2025-07-28 04:00:25,937,937-20250728-0,view_product,B,,Kyiv,ads,web
233,2025-07-28 04:00:58,8,8-20250728-1,view_product,C,,Kyiv,organic,web
18680,2025-07-28 04:01:31,401,401-20250728-0,view_product,A,,Kyiv,ads,android
234,2025-07-28 04:02:45,8,8-20250728-1,view_product,A,,Kyiv,organic,web
18681,2025-07-28 04:05:03,401,401-20250728-0,view_product,A,,Kyiv,ads,android
18682,2025-07-28 04:15:09,401,401-20250728-0,add_to_cart,A,,Kyiv,ads,android
13295,2025-07-28 04:19:49,277,277-20250728-0,visit,,,Kyiv,organic,ios
18200,2025-07-28 04:23:44,390,390-20250728-0,visit,,,Dnipro,organic,web
18201,2025-07-28 04:24:28,390,390-20250728-0,view_product,B,,Dnipro,organic,web
18203,2025-07-28 04:25:34,390,390-20250728-0,view_product,B,,Dnipro,organic,web
18202,2025-07-28 04:25:45,390,390-20250728-0,view_product,B,,Dnipro,organic,web
13296,2025-07-28 04:27:01,277,277-20250728-0,view_product,A,,Kyiv,organic,ios
13297,2025-07-28 04:28:31,277,277-20250728-0,view_product,B,,Kyiv,organic,ios
15184,2025-07-28 04:30:57,321,321-20250728-0,visit,,,Dnipro,organic,web
44386,2025-07-28 04:31:38,938,938-20250728-0,visit,,,Odesa,organic,web
44388,2025-07-28 04:34:38,938,938-20250728-0,view_product,A,,Odesa,organic,web
18204,2025-07-28 04:36:31,390,390-20250728-0,add_to_cart,B,,Dnipro,organic,web
44387,2025-07-28 04:36:46,938,938-20250728-0,view_product,C,,Odesa,organic,web
45818,2025-07-28 04:37:31,961,961-20250728-0,visit,,,Kyiv,organic,android
32105,2025-07-28 04:37:34,690,690-20250728-0,visit,,,Lviv,organic,ios
15185,2025-07-28 04:39:11,321,321-20250728-0,view_product,B,,Dnipro,organic,web
15186,2025-07-28 04:40:45,321,321-20250728-0,view_product,B,,Dnipro,organic,web
45821,2025-07-28 04:41:09,961,961-20250728-0,view_product,B,,Kyiv,organic,android
45823,2025-07-28 04:41:16,961,961-20250728-0,add_to_cart,A,,Kyiv,organic,android
45819,2025-07-28 04:41:26,961,961-20250728-0,view_product,A,,Kyiv,organic,android
45820,2025-07-28 04:42:11,961,961-20250728-0,view_product,B,,Kyiv,organic,android
32108,2025-07-28 04:45:18,690,690-20250728-0,add_to_cart,B,,Lviv,organic,ios
32107,2025-07-28 04:45:18,690,690-20250728-0,view_product,B,,Lviv,organic,ios
32106,2025-07-28 04:46:23,690,690-20250728-0,view_product,B,,Lviv,organic,ios
45822,2025-07-28 04:46:48,961,961-20250728-0,view_product,A,,Kyiv,organic,android
33889,2025-07-28 04:47:30,726,726-20250728-0,visit,,,Kharkiv,ads,ios
3457,2025-07-28 04:48:50,76,76-20250728-0,visit,,,Dnipro,organic,web
33894,2025-07-28 04:49:12,726,726-20250728-0,view_product,B,,Kharkiv,ads,ios
33892,2025-07-28 04:49:46,726,726-20250728-0,view_product,A,,Kharkiv,ads,ios
33893,2025-07-28 04:49:53,726,726-20250728-0,view_product,C,,Kharkiv,ads,ios
33891,2025-07-28 04:51:40,726,726-20250728-0,view_product,B,,Kharkiv,ads,ios
3458,2025-07-28 04:51:52,76,76-20250728-0,view_product,C,,Dnipro,organic,web
33890,2025-07-28 04:53:01,726,726-20250728-0,view_product,B,,Kharkiv,ads,ios
3459,2025-07-28 04:56:02,76,76-20250728-0,view_product,B,,Dnipro,organic,web
3460,2025-07-28 04:56:18,76,76-20250728-0,view_product,D,,Dnipro,organic,web
3461,2025-07-28 04:57:17,76,76-20250728-0,view_product,C,,Dnipro,organic,web
3462,2025-07-28 04:58:41,76,76-20250728-0,view_product,B,,Dnipro,organic,web
41044,2025-07-28 04:58:43,871,871-20250728-1,visit,,,Kyiv,ads,web
41046,2025-07-28 05:02:58,871,871-20250728-1,view_product,A,,Kyiv,ads,web
6825,2025-07-28 05:03:44,155,155-20250728-0,visit,,,Kharkiv,organic,ios
41045,2025-07-28 05:04:36,871,871-20250728-1,view_product,B,,Kyiv,ads,web
33193,2025-07-28 05:04:49,713,713-20250728-0,visit,,,Odesa,organic,android
33201,2025-07-28 05:05:10,713,713-20250728-0,view_product,B,,Odesa,organic,android
41047,2025-07-28 05:05:16,871,871-20250728-1,view_product,B,,Kyiv,ads,web
6827,2025-07-28 05:05:21,155,155-20250728-0,view_product,B,,Kharkiv,organic,ios
33194,2025-07-28 05:05:44,713,713-20250728-0,view_product,C,,Odesa,organic,android
6828,2025-07-28 05:05:44,155,155-20250728-0,add_to_cart,B,,Kharkiv,organic,ios
33895,2025-07-28 05:05:46,726,726-20250728-0,add_to_cart,C,,Kharkiv,ads,ios
33075,2025-07-28 05:07:17,711,711-20250728-1,visit,,,Kharkiv,ads,web
33198,2025-07-28 05:07:23,713,713-20250728-0,view_product,B,,Odesa,organic,android
33202,2025-07-28 05:07:50,713,713-20250728-0,view_product,C,,Odesa,organic,android
8230,2025-07-28 05:08:44,184,184-20250728-0,visit,,,Lviv,ads,ios
33077,2025-07-28 05:09:04,711,711-20250728-1,view_product,B,,Kharkiv,ads,web
33076,2025-07-28 05:09:14,711,711-20250728-1,view_product,A,,Kharkiv,ads,web
33197,2025-07-28 05:10:25,713,713-20250728-0,view_product,B,,Odesa,organic,android
6826,2025-07-28 05:10:37,155,155-20250728-0,view_product,A,,Kharkiv,organic,ios
33079,2025-07-28 05:10:58,711,711-20250728-1,view_product,D,,Kharkiv,ads,web
33199,2025-07-28 05:11:29,713,713-20250728-0,view_product,C,,Odesa,organic,android
33195,2025-07-28 05:11:43,713,713-20250728-0,view_product,A,,Odesa,organic,android
8231,2025-07-28 05:11:44,184,184-20250728-0,view_product,B,,Lviv,ads,ios
8234,2025-07-28 05:12:22,184,184-20250728-0,view_product,A,,Lviv,ads,ios
33196,2025-07-28 05:13:59,713,713-20250728-0,view_product,C,,Odesa,organic,android
8235,2025-07-28 05:14:22,184,184-20250728-0,view_product,A,,Lviv,ads,ios
33200,2025-07-28 05:14:31,713,713-20250728-0,view_product,C,,Odesa,organic,android
33078,2025-07-28 05:15:12,711,711-20250728-1,view_product,C,,Kharkiv,ads,web
8232,2025-07-28 05:15:26,184,184-20250728-0,view_product,C,,Lviv,ads,ios
8233,2025-07-28 05:17:23,184,184-20250728-0,view_product,A,,Lviv,ads,ios
6829,2025-07-28 05:25:34,155,155-20250728-0,purchase,B,49.63,Kharkiv,organic,ios
46736,2025-07-28 05:25:40,979,979-20250728-0,visit,,,Kyiv,ads,web
46737,2025-07-28 05:28:02,979,979-20250728-0,view_product,B,,Kyiv,ads,web
46738,2025-07-28 05:28:42,979,979-20250728-0,view_product,A,,Kyiv,ads,web
46739,2025-07-28 05:31:53,979,979-20250728-0,view_product,B,,Kyiv,ads,web
25138,2025-07-28 05:36:03,542,542-20250728-0,visit,,,Kyiv,ads,ios
25139,2025-07-28 05:37:41,542,542-20250728-0,view_product,B,,Kyiv,ads,ios
25140,2025-07-28 05:41:29,542,542-20250728-0,view_product,A,,Kyiv,ads,ios
30207,2025-07-28 05:49:36,653,653-20250728-0,visit,,,Kharkiv,organic,web
30208,2025-07-28 05:52:28,653,653-20250728-0,view_product,D,,Kharkiv,organic,web
364,2025-07-28 05:53:29,10,10-20250728-0,visit,,,Kyiv,ads,web
30314,2025-07-28 05:53:35,654,654-20250728-0,visit,,,Kyiv,ads,android
30209,2025-07-28 05:53:46,653,653-20250728-0,view_product,B,,Kharkiv,organic,web
30316,2025-07-28 05:53:53,654,654-20250728-0,view_product,A,,Kyiv,ads,android
30315,2025-07-28 05:54:53,654,654-20250728-0,view_product,D,,Kyiv,ads,android
30211,2025-07-28 05:54:56,653,653-20250728-0,view_product,A,,Kharkiv,organic,web
367,2025-07-28 05:55:05,10,10-20250728-0,view_product,A,,Kyiv,ads,web
34140,2025-07-28 05:55:08,730,730-20250728-0,visit,,,Kharkiv,referral,web
7474,2025-07-28 05:55:41,171,171-20250728-0,visit,,,Kyiv,ads,web
34143,2025-07-28 05:56:35,730,730-20250728-0,view_product,C,,Kharkiv,referral,web
30210,2025-07-28 05:56:57,653,653-20250728-0,view_product,D,,Kharkiv,organic,web
34141,2025-07-28 05:57:41,730,730-20250728-0,view_product,C,,Kharkiv,referral,web
365,2025-07-28 05:58:20,10,10-20250728-0,view_product,B,,Kyiv,ads,web
34146,2025-07-28 05:58:46,730,730-20250728-0,add_to_cart,B,,Kharkiv,referral,web
34142,2025-07-28 05:58:50,730,730-20250728-0,view_product,B,,Kharkiv,referral,web
34145,2025-07-28 05:58:57,730,730-20250728-0,view_product,A,,Kharkiv,referral,web
34144,2025-07-28 05:59:05,730,730-20250728-0,view_product,C,,Kharkiv,referral,web
7476,2025-07-28 06:00:20,171,171-20250728-0,view_product,C,,Kyiv,ads,web
7475,2025-07-28 06:00:56,171,171-20250728-0,view_product,B,,Kyiv,ads,web
366,2025-07-28 06:03:16,10,10-20250728-0,view_product,B,,Kyiv,ads,web
30212,2025-07-28 06:03:57,653,653-20250728-0,add_to_cart,D,,Kharkiv,organic,web
368,2025-07-28 06:08:19,10,10-20250728-0,add_to_cart,B,,Kyiv,ads,web
30213,2025-07-28 06:09:56,653,653-20250728-0,purchase,D,218.36,Kharkiv,organic,web
22364,2025-07-28 06:12:03,475,475-20250728-0,visit,,,Kharkiv,organic,android
25141,2025-07-28 06:13:50,542,542-20250728-0,purchase,B,73.1,Kyiv,ads,ios
22368,2025-07-28 06:14:08,475,475-20250728-0,view_product,B,,Kharkiv,organic,android
7477,2025-07-28 06:15:14,171,171-20250728-0,add_to_cart,C,,Kyiv,ads,web
19225,2025-07-28 06:15:32,414,414-20250728-1,visit,,,Odesa,ads,web
22367,2025-07-28 06:16:32,475,475-20250728-0,view_product,C,,Kharkiv,organic,android
22366,2025-07-28 06:16:45,475,475-20250728-0,view_product,A,,Kharkiv,organic,android
5160,2025-07-28 06:16:54,113,113-20250728-0,visit,,,Kyiv,referral,ios
5162,2025-07-28 06:19:12,113,113-20250728-0,view_product,D,,Kyiv,referral,ios
5161,2025-07-28 06:19:40,113,113-20250728-0,view_product,B,,Kyiv,referral,ios
5163,2025-07-28 06:19:55,113,113-20250728-0,view_product,C,,Kyiv,referral,ios
22365,2025-07-28 06:20:20,475,475-20250728-0,view_product,C,,Kharkiv,organic,android
19226,2025-07-28 06:20:53,414,414-20250728-1,view_product,B,,Odesa,ads,web
5164,2025-07-28 06:21:33,113,113-20250728-0,view_product,C,,Kyiv,referral,ios
7478,2025-07-28 06:22:24,171,171-20250728-0,purchase,C,102.87,Kyiv,ads,web
19227,2025-07-28 06:25:51,414,414-20250728-1,add_to_cart,B,,Odesa,ads,web
34147,2025-07-28 06:27:27,730,730-20250728-0,purchase,B,76.48,Kharkiv,referral,web
369,2025-07-28 06:33:06,10,10-20250728-0,purchase,B,45.53,Kyiv,ads,web
19773,2025-07-28 06:35:26,423,423-20250728-0,visit,,,Lviv,organic,web
39329,2025-07-28 06:38:09,829,829-20250728-0,visit,,,Kyiv,ads,web
19774,2025-07-28 06:43:01,423,423-20250728-0,view_product,C,,Lviv,organic,web
39330,2025-07-28 06:45:07,829,829-20250728-0,view_product,B,,Kyiv,ads,web
43991,2025-07-28 06:48:56,930,930-20250728-0,visit,,,Lviv,referral,ios
39331,2025-07-28 06:49:31,829,829-20250728-0,add_to_cart,B,,Kyiv,ads,web
22141,2025-07-28 06:50:37,472,472-20250728-2,visit,,,Kyiv,organic,android
22143,2025-07-28 06:50:47,472,472-20250728-2,view_product,A,,Kyiv,organic,android
22142,2025-07-28 06:51:38,472,472-20250728-2,view_product,B,,Kyiv,organic,android
43996,2025-07-28 06:51:38,930,930-20250728-0,view_product,A,,Lviv,referral,ios
40975,2025-07-28 06:53:08,869,869-20250728-0,visit,,,Kyiv,ads,web
38422,2025-07-28 06:53:38,812,812-20250728-0,visit,,,Kyiv,ads,web
22145,2025-07-28 06:53:57,472,472-20250728-2,add_to_cart,B,,Kyiv,organic,android
22144,2025-07-28 06:53:58,472,472-20250728-2,view_product,B,,Kyiv,organic,android
40977,2025-07-28 06:54:18,869,869-20250728-0,view_product,C,,Kyiv,ads,web
46989,2025-07-28 06:54:29,983,983-20250728-0,visit,,,Kyiv,organic,android
46991,2025-07-28 06:54:41,983,983-20250728-0,view_product,A,,Kyiv,organic,android
38423,2025-07-28 06:56:44,812,812-20250728-0,view_product,A,,Kyiv,ads,web
43992,2025-07-28 06:57:05,930,930-20250728-0,view_product,C,,Lviv,referral,ios
43995,2025-07-28 06:57:56,930,930-20250728-0,view_product,A,,Lviv,referral,ios
43993,2025-07-28 06:58:31,930,930-20250728-0,view_product,C,,Lviv,referral,ios
43994,2025-07-28 06:58:49,930,930-20250728-0,view_product,A,,Lviv,referral,ios
43997,2025-07-28 06:59:20,930,930-20250728-0,add_to_cart,A,,Lviv,referral,ios
46990,2025-07-28 07:00:24,983,983-20250728-0,view_product,C,,Kyiv,organic,android
40976,2025-07-28 07:01:27,869,869-20250728-0,view_product,B,,Kyiv,ads,web
46992,2025-07-28 07:01:57,983,983-20250728-0,view_product,A,,Kyiv,organic,android
43998,2025-07-28 07:04:34,930,930-20250728-0,purchase,A,33.16,Lviv,referral,ios
38695,2025-07-28 07:04:50,817,817-20250728-0,visit,,,Kyiv,organic,web
38697,2025-07-28 07:06:00,817,817-20250728-0,view_product,B,,Kyiv,organic,web
38696,2025-07-28 07:06:52,817,817-20250728-0,view_product,B,,Kyiv,organic,web
39332,2025-07-28 07:07:54,829,829-20250728-0,purchase,B,63.81,Kyiv,ads,web
22146,2025-07-28 07:09:52,472,472-20250728-2,purchase,B,42.45,Kyiv,organic,android
46993,2025-07-28 07:12:03,983,983-20250728-0,add_to_cart,A,,Kyiv,organic,android
29793,2025-07-28 07:13:30,646,646-20250728-0,visit,,,Lviv,ads,web
38698,2025-07-28 07:13:35,817,817-20250728-0,view_product,B,,Kyiv,organic,web
37894,2025-07-28 07:14:23,802,802-20250728-0,visit,,,Kyiv,organic,web
40978,2025-07-28 07:14:40,869,869-20250728-0,purchase,B,59.12,Kyiv,ads,web
29796,2025-07-28 07:16:16,646,646-20250728-0,view_product,B,,Lviv,ads,web
37896,2025-07-28 07:18:04,802,802-20250728-0,view_product,B,,Kyiv,organic,web
29795,2025-07-28 07:18:33,646,646-20250728-0,view_product,A,,Lviv,ads,web
37897,2025-07-28 07:18:50,802,802-20250728-0,view_product,C,,Kyiv,organic,web
38699,2025-07-28 07:20:56,817,817-20250728-0,add_to_cart,B,,Kyiv,organic,web
29794,2025-07-28 07:22:36,646,646-20250728-0,view_product,B,,Lviv,ads,web
37895,2025-07-28 07:23:25,802,802-20250728-0,view_product,B,,Kyiv,organic,web
22398,2025-07-28 07:25:42,476,476-20250728-0,visit,,,Lviv,referral,ios
22401,2025-07-28 07:27:15,476,476-20250728-0,view_product,C,,Lviv,referral,ios
22400,2025-07-28 07:30:41,476,476-20250728-0,view_product,D,,Lviv,referral,ios
22399,2025-07-28 07:32:04,476,476-20250728-0,view_product,A,,Lviv,referral,ios
36282,2025-07-28 07:35:22,776,776-20250728-1,visit,,,Lviv,organic,web
10754,2025-07-28 07:35:31,230,230-20250728-0,visit,,,Lviv,organic,web
10757,2025-07-28 07:36:28,230,230-20250728-0,view_product,A,,Lviv,organic,web
36284,2025-07-28 07:38:35,776,776-20250728-1,view_product,A,,Lviv,organic,web
10756,2025-07-28 07:42:45,230,230-20250728-0,view_product,D,,Lviv,organic,web
10755,2025-07-28 07:44:31,230,230-20250728-0,view_product,A,,Lviv,organic,web
36283,2025-07-28 07:44:42,776,776-20250728-1,view_product,C,,Lviv,organic,web
2121,2025-07-28 07:45:12,48,48-20250728-0,visit,,,Kharkiv,ads,web
2123,2025-07-28 07:46:44,48,48-20250728-0,view_product,B,,Kharkiv,ads,web
2122,2025-07-28 07:51:32,48,48-20250728-0,view_product,C,,Kharkiv,ads,web
24349,2025-07-28 07:55:35,518,518-20250728-0,visit,,,Lviv,organic,ios
40816,2025-07-28 07:56:05,864,864-20250728-1,visit,,,Lviv,ads,ios
40818,2025-07-28 07:57:00,864,864-20250728-1,view_product,C,,Lviv,ads,ios
40817,2025-07-28 07:57:36,864,864-20250728-1,view_product,A,,Lviv,ads,ios
24351,2025-07-28 07:58:04,518,518-20250728-0,view_product,D,,Lviv,organic,ios
24350,2025-07-28 07:58:33,518,518-20250728-0,view_product,B,,Lviv,organic,ios
24352,2025-07-28 07:59:07,518,518-20250728-0,view_product,B,,Lviv,organic,ios
36276,2025-07-28 08:02:15,776,776-20250728-0,visit,,,Lviv,organic,web
30378,2025-07-28 08:03:16,655,655-20250728-0,visit,,,Kharkiv,organic,web
36281,2025-07-28 08:05:13,776,776-20250728-0,view_product,C,,Lviv,organic,web
30379,2025-07-28 08:05:39,655,655-20250728-0,view_product,A,,Kharkiv,organic,web
36279,2025-07-28 08:06:02,776,776-20250728-0,view_product,C,,Lviv,organic,web
36278,2025-07-28 08:06:27,776,776-20250728-0,view_product,B,,Lviv,organic,web
36277,2025-07-28 08:08:48,776,776-20250728-0,view_product,A,,Lviv,organic,web
24353,2025-07-28 08:09:43,518,518-20250728-0,add_to_cart,B,,Lviv,organic,ios
36280,2025-07-28 08:11:09,776,776-20250728-0,view_product,A,,Lviv,organic,web
22686,2025-07-28 08:14:19,481,481-20250728-0,visit,,,Kyiv,organic,web
22688,2025-07-28 08:16:31,481,481-20250728-0,view_product,D,,Kyiv,organic,web
22687,2025-07-28 08:16:45,481,481-20250728-0,view_product,A,,Kyiv,organic,web
22689,2025-07-28 08:21:17,481,481-20250728-0,view_product,A,,Kyiv,organic,web
30380,2025-07-28 08:21:30,655,655-20250728-0,add_to_cart,A,,Kharkiv,organic,web
38938,2025-07-28 08:23:58,819,819-20250728-0,visit,,,Dnipro,organic,android
38940,2025-07-28 08:25:10,819,819-20250728-0,view_product,A,,Dnipro,organic,android
38939,2025-07-28 08:27:13,819,819-20250728-0,view_product,C,,Dnipro,organic,android
6206,2025-07-28 08:32:32,137,137-20250728-0,visit,,,Odesa,organic,web
25795,2025-07-28 08:34:09,553,553-20250728-0,visit,,,Kyiv,organic,web
6208,2025-07-28 08:35:20,137,137-20250728-0,view_product,C,,Odesa,organic,web
6207,2025-07-28 08:35:37,137,137-20250728-0,view_product,A,,Odesa,organic,web
6211,2025-07-28 08:37:20,137,137-20250728-0,view_product,A,,Odesa,organic,web
6209,2025-07-28 08:38:38,137,137-20250728-0,view_product,C,,Odesa,organic,web
6210,2025-07-28 08:39:49,137,137-20250728-0,view_product,C,,Odesa,organic,web
30381,2025-07-28 08:41:25,655,655-20250728-1,visit,,,Kharkiv,organic,web
25797,2025-07-28 08:42:09,553,553-20250728-0,view_product,A,,Kyiv,organic,web
25796,2025-07-28 08:42:42,553,553-20250728-0,view_product,B,,Kyiv,organic,web
6212,2025-07-28 08:44:15,137,137-20250728-0,add_to_cart,C,,Odesa,organic,web
30382,2025-07-28 08:46:32,655,655-20250728-1,view_product,B,,Kharkiv,organic,web
4019,2025-07-28 08:46:41,91,91-20250728-0,visit,,,Kyiv,ads,ios
4021,2025-07-28 08:48:10,91,91-20250728-0,view_product,B,,Kyiv,ads,ios
149,2025-07-28 08:48:48,6,6-20250728-0,visit,,,Odesa,organic,ios
4022,2025-07-28 08:51:52,91,91-20250728-0,view_product,C,,Kyiv,ads,ios
150,2025-07-28 08:55:18,6,6-20250728-0,view_product,B,,Odesa,organic,ios
4023,2025-07-28 08:55:51,91,91-20250728-0,view_product,C,,Kyiv,ads,ios
4020,2025-07-28 08:56:06,91,91-20250728-0,view_product,B,,Kyiv,ads,ios
4443,2025-07-28 08:56:46,98,98-20250728-0,visit,,,Lviv,organic,web
